"ID","NOM","FECHA_HORA","T","H"
"EST01","San Pedro",2025-07-09 20:30:00,14.4,75
"EST01","San Pedro",2025-07-09 20:45:00,15.1,76
"EST01","San Pedro",2025-07-09 21:00:00,20.5,69
"EST01","San Pedro",2025-07-09 21:15:00,12,87
"EST01","San Pedro",2025-07-09 21:30:00,20.2,79
"EST01","San Pedro",2025-07-09 21:45:00,20.6,78
"EST01","San Pedro",2025-07-09 22:00:00,16.9,70
"EST01","San Pedro",2025-07-09 22:15:00,18.1,74
"EST01","San Pedro",2025-07-09 22:30:00,17.8,79
"EST01","San Pedro",2025-07-09 22:45:00,18.3,67
"EST01","San Pedro",2025-07-09 23:00:00,16.3,68
"EST01","San Pedro",2025-07-09 23:15:00,22.3,69
"EST01","San Pedro",2025-07-09 23:30:00,21.7,65
"EST01","San Pedro",2025-07-09 23:45:00,15.9,76
"EST01","San Pedro",2025-07-10,23.4,62
"EST01","San Pedro",2025-07-10 00:15:00,20.4,68
"EST01","San Pedro",2025-07-10 00:30:00,18.4,59
"EST01","San Pedro",2025-07-10 00:45:00,21,59
"EST01","San Pedro",2025-07-10 01:00:00,22.9,64
"EST01","San Pedro",2025-07-10 01:15:00,28.3,50
"EST01","San Pedro",2025-07-10 01:30:00,23.3,52
"EST01","San Pedro",2025-07-10 01:45:00,22.2,62
"EST01","San Pedro",2025-07-10 02:00:00,21.4,60
"EST01","San Pedro",2025-07-10 02:15:00,20.7,52
"EST01","San Pedro",2025-07-10 02:30:00,26.1,61
"EST01","San Pedro",2025-07-10 02:45:00,23.3,55
"EST01","San Pedro",2025-07-10 03:00:00,28.9,45
"EST01","San Pedro",2025-07-10 03:15:00,22.6,56
"EST01","San Pedro",2025-07-10 03:30:00,23.3,48
"EST01","San Pedro",2025-07-10 03:45:00,26.6,55
"EST01","San Pedro",2025-07-10 04:00:00,25.9,55
"EST01","San Pedro",2025-07-10 04:15:00,24.6,52
"EST01","San Pedro",2025-07-10 04:30:00,25.2,61
"EST01","San Pedro",2025-07-10 04:45:00,19.6,56
"EST01","San Pedro",2025-07-10 05:00:00,26.8,55
"EST01","San Pedro",2025-07-10 05:15:00,29,43
"EST01","San Pedro",2025-07-10 05:30:00,21.8,49
"EST01","San Pedro",2025-07-10 05:45:00,22.5,47
"EST01","San Pedro",2025-07-10 06:00:00,29.4,51
"EST01","San Pedro",2025-07-10 06:15:00,27,48
"EST01","San Pedro",2025-07-10 06:30:00,28.6,58
"EST01","San Pedro",2025-07-10 06:45:00,25.2,55
"EST01","San Pedro",2025-07-10 07:00:00,27.2,48
"EST01","San Pedro",2025-07-10 07:15:00,28.6,45
"EST01","San Pedro",2025-07-10 07:30:00,28.2,47
"EST01","San Pedro",2025-07-10 07:45:00,22.1,52
"EST01","San Pedro",2025-07-10 08:00:00,24.3,52
"EST01","San Pedro",2025-07-10 08:15:00,24.7,51
"EST01","San Pedro",2025-07-10 08:30:00,24.8,49
"EST01","San Pedro",2025-07-10 08:45:00,24.8,49
"EST01","San Pedro",2025-07-10 09:00:00,21.8,49
"EST01","San Pedro",2025-07-10 09:15:00,26.9,62
"EST01","San Pedro",2025-07-10 09:30:00,20.4,49
"EST01","San Pedro",2025-07-10 09:45:00,27,56
"EST01","San Pedro",2025-07-10 10:00:00,18.9,54
"EST01","San Pedro",2025-07-10 10:15:00,21.5,54
"EST01","San Pedro",2025-07-10 10:30:00,24,68
"EST01","San Pedro",2025-07-10 10:45:00,20.7,61
"EST01","San Pedro",2025-07-10 11:00:00,18.2,57
"EST01","San Pedro",2025-07-10 11:15:00,16.3,63
"EST01","San Pedro",2025-07-10 11:30:00,22.9,68
"EST01","San Pedro",2025-07-10 11:45:00,20.8,66
"EST01","San Pedro",2025-07-10 12:00:00,20,57
"EST01","San Pedro",2025-07-10 12:15:00,19.1,69
"EST01","San Pedro",2025-07-10 12:30:00,20.8,72
"EST01","San Pedro",2025-07-10 12:45:00,19.9,73
"EST01","San Pedro",2025-07-10 13:00:00,17.7,69
"EST01","San Pedro",2025-07-10 13:15:00,21.4,71
"EST01","San Pedro",2025-07-10 13:30:00,19.9,74
"EST01","San Pedro",2025-07-10 13:45:00,14.7,74
"EST01","San Pedro",2025-07-10 14:00:00,16.6,67
"EST01","San Pedro",2025-07-10 14:15:00,13.1,75
"EST01","San Pedro",2025-07-10 14:30:00,12.8,71
"EST01","San Pedro",2025-07-10 14:45:00,18.7,73
"EST01","San Pedro",2025-07-10 15:00:00,19.4,85
"EST01","San Pedro",2025-07-10 15:15:00,22.7,77
"EST01","San Pedro",2025-07-10 15:30:00,16.5,84
"EST01","San Pedro",2025-07-10 15:45:00,13.6,79
"EST01","San Pedro",2025-07-10 16:00:00,15.9,87
"EST01","San Pedro",2025-07-10 16:15:00,9.1,82
"EST01","San Pedro",2025-07-10 16:30:00,13.7,79
"EST01","San Pedro",2025-07-10 16:45:00,10.7,73
"EST01","San Pedro",2025-07-10 17:00:00,14.7,81
"EST01","San Pedro",2025-07-10 17:15:00,21,86
"EST01","San Pedro",2025-07-10 17:30:00,17.6,80
"EST01","San Pedro",2025-07-10 17:45:00,13.5,81
"EST01","San Pedro",2025-07-10 18:00:00,12.8,88
"EST01","San Pedro",2025-07-10 18:15:00,15.3,85
"EST01","San Pedro",2025-07-10 18:30:00,13.7,73
"EST01","San Pedro",2025-07-10 18:45:00,18.1,82
"EST01","San Pedro",2025-07-10 19:00:00,13.8,77
"EST01","San Pedro",2025-07-10 19:15:00,10,79
"EST01","San Pedro",2025-07-10 19:30:00,14.6,81
"EST01","San Pedro",2025-07-10 19:45:00,15.3,89
"EST01","San Pedro",2025-07-10 20:00:00,17.7,85
"EST01","San Pedro",2025-07-10 20:15:00,13.2,79
"EST01","San Pedro",2025-07-10 20:30:00,15.8,81
"EST01","San Pedro",2025-07-10 20:45:00,16.3,74
"EST01","San Pedro",2025-07-10 21:00:00,20.4,74
"EST01","San Pedro",2025-07-10 21:15:00,19.3,77
"EST01","San Pedro",2025-07-10 21:30:00,23.8,77
"EST01","San Pedro",2025-07-10 21:45:00,20.1,76
"EST01","San Pedro",2025-07-10 22:00:00,14.9,81
"EST01","San Pedro",2025-07-10 22:15:00,10,70
"EST01","San Pedro",2025-07-10 22:30:00,18.3,59
"EST01","San Pedro",2025-07-10 22:45:00,18.2,75
"EST01","San Pedro",2025-07-10 23:00:00,17.7,69
"EST01","San Pedro",2025-07-10 23:15:00,23.3,65
"EST01","San Pedro",2025-07-10 23:30:00,21.2,72
"EST01","San Pedro",2025-07-10 23:45:00,19.7,78
"EST01","San Pedro",2025-07-11,20.3,52
"EST01","San Pedro",2025-07-11 00:15:00,26.7,51
"EST01","San Pedro",2025-07-11 00:30:00,15.3,65
"EST01","San Pedro",2025-07-11 00:45:00,15.9,62
"EST01","San Pedro",2025-07-11 01:00:00,22.8,65
"EST01","San Pedro",2025-07-11 01:15:00,22.7,56
"EST01","San Pedro",2025-07-11 01:30:00,25.3,70
"EST01","San Pedro",2025-07-11 01:45:00,20.7,60
"EST01","San Pedro",2025-07-11 02:00:00,25.7,55
"EST01","San Pedro",2025-07-11 02:15:00,25.4,58
"EST01","San Pedro",2025-07-11 02:30:00,20.1,61
"EST01","San Pedro",2025-07-11 02:45:00,21.7,50
"EST01","San Pedro",2025-07-11 03:00:00,29.4,60
"EST01","San Pedro",2025-07-11 03:15:00,19.8,63
"EST01","San Pedro",2025-07-11 03:30:00,24.1,51
"EST01","San Pedro",2025-07-11 03:45:00,27.8,54
"EST01","San Pedro",2025-07-11 04:00:00,24.8,51
"EST01","San Pedro",2025-07-11 04:15:00,23.4,49
"EST01","San Pedro",2025-07-11 04:30:00,28.2,49
"EST01","San Pedro",2025-07-11 04:45:00,22.4,48
"EST01","San Pedro",2025-07-11 05:00:00,24.6,54
"EST01","San Pedro",2025-07-11 05:15:00,27.3,51
"EST01","San Pedro",2025-07-11 05:30:00,23.3,55
"EST01","San Pedro",2025-07-11 05:45:00,26.4,56
"EST01","San Pedro",2025-07-11 06:00:00,29.3,53
"EST01","San Pedro",2025-07-11 06:15:00,23.6,46
"EST01","San Pedro",2025-07-11 06:30:00,34,45
"EST01","San Pedro",2025-07-11 06:45:00,23.6,57
"EST01","San Pedro",2025-07-11 07:00:00,27.4,52
"EST01","San Pedro",2025-07-11 07:15:00,29.1,59
"EST01","San Pedro",2025-07-11 07:30:00,23.6,54
"EST01","San Pedro",2025-07-11 07:45:00,22.8,52
"EST01","San Pedro",2025-07-11 08:00:00,19.9,49
"EST01","San Pedro",2025-07-11 08:15:00,25.8,59
"EST01","San Pedro",2025-07-11 08:30:00,27.6,52
"EST01","San Pedro",2025-07-11 08:45:00,17.8,51
"EST01","San Pedro",2025-07-11 09:00:00,24.8,60
"EST01","San Pedro",2025-07-11 09:15:00,26.9,52
"EST01","San Pedro",2025-07-11 09:30:00,26.3,53
"EST01","San Pedro",2025-07-11 09:45:00,27.2,64
"EST01","San Pedro",2025-07-11 10:00:00,22.6,55
"EST01","San Pedro",2025-07-11 10:15:00,18,66
"EST01","San Pedro",2025-07-11 10:30:00,22.7,54
"EST01","San Pedro",2025-07-11 10:45:00,23.2,58
"EST01","San Pedro",2025-07-11 11:00:00,23.4,61
"EST01","San Pedro",2025-07-11 11:15:00,19.4,61
"EST01","San Pedro",2025-07-11 11:30:00,25.9,69
"EST01","San Pedro",2025-07-11 11:45:00,22.6,61
"EST01","San Pedro",2025-07-11 12:00:00,19.2,72
"EST01","San Pedro",2025-07-11 12:15:00,22.1,75
"EST01","San Pedro",2025-07-11 12:30:00,23.4,71
"EST01","San Pedro",2025-07-11 12:45:00,12.7,62
"EST01","San Pedro",2025-07-11 13:00:00,21.2,72
"EST01","San Pedro",2025-07-11 13:15:00,24.1,64
"EST01","San Pedro",2025-07-11 13:30:00,16.9,76
"EST01","San Pedro",2025-07-11 13:45:00,15.7,80
"EST01","San Pedro",2025-07-11 14:00:00,18.9,70
"EST01","San Pedro",2025-07-11 14:15:00,17.3,77
"EST01","San Pedro",2025-07-11 14:30:00,17.2,76
"EST01","San Pedro",2025-07-11 14:45:00,19.5,73
"EST01","San Pedro",2025-07-11 15:00:00,18.8,75
"EST01","San Pedro",2025-07-11 15:15:00,13.1,78
"EST01","San Pedro",2025-07-11 15:30:00,15,68
"EST01","San Pedro",2025-07-11 15:45:00,15.4,76
"EST01","San Pedro",2025-07-11 16:00:00,15.9,74
"EST01","San Pedro",2025-07-11 16:15:00,17.5,84
"EST01","San Pedro",2025-07-11 16:30:00,14.1,78
"EST01","San Pedro",2025-07-11 16:45:00,12,74
"EST01","San Pedro",2025-07-11 17:00:00,13.8,83
"EST01","San Pedro",2025-07-11 17:15:00,12.5,83
"EST01","San Pedro",2025-07-11 17:30:00,9.6,80
"EST01","San Pedro",2025-07-11 17:45:00,16,78
"EST01","San Pedro",2025-07-11 18:00:00,12.5,89
"EST01","San Pedro",2025-07-11 18:15:00,9.8,85
"EST01","San Pedro",2025-07-11 18:30:00,16.4,80
"EST01","San Pedro",2025-07-11 18:45:00,14.7,80
"EST01","San Pedro",2025-07-11 19:00:00,17.4,78
"EST01","San Pedro",2025-07-11 19:15:00,21.7,83
"EST01","San Pedro",2025-07-11 19:30:00,14.4,72
"EST01","San Pedro",2025-07-11 19:45:00,18.8,78
"EST01","San Pedro",2025-07-11 20:00:00,13.4,78
"EST01","San Pedro",2025-07-11 20:15:00,15.2,78
"EST01","San Pedro",2025-07-11 20:30:00,14.5,90
"EST01","San Pedro",2025-07-11 20:45:00,13,70
"EST01","San Pedro",2025-07-11 21:00:00,12.7,84
"EST01","San Pedro",2025-07-11 21:15:00,26.6,79
"EST01","San Pedro",2025-07-11 21:30:00,10.6,75
"EST01","San Pedro",2025-07-11 21:45:00,16.7,81
"EST01","San Pedro",2025-07-11 22:00:00,13.3,72
"EST01","San Pedro",2025-07-11 22:15:00,15,66
"EST01","San Pedro",2025-07-11 22:30:00,18.2,73
"EST01","San Pedro",2025-07-11 22:45:00,14.2,69
"EST01","San Pedro",2025-07-11 23:00:00,16.5,67
"EST01","San Pedro",2025-07-11 23:15:00,17.2,64
"EST01","San Pedro",2025-07-11 23:30:00,18.6,75
"EST01","San Pedro",2025-07-11 23:45:00,15,61
"EST01","San Pedro",2025-07-12,11.8,63
"EST01","San Pedro",2025-07-12 00:15:00,18.4,55
"EST01","San Pedro",2025-07-12 00:30:00,23.3,63
"EST01","San Pedro",2025-07-12 00:45:00,20.2,59
"EST01","San Pedro",2025-07-12 01:00:00,19.6,50
"EST01","San Pedro",2025-07-12 01:15:00,25.9,55
"EST01","San Pedro",2025-07-12 01:30:00,21.7,57
"EST01","San Pedro",2025-07-12 01:45:00,20,53
"EST01","San Pedro",2025-07-12 02:00:00,25.2,56
"EST01","San Pedro",2025-07-12 02:15:00,20.9,55
"EST01","San Pedro",2025-07-12 02:30:00,22.9,62
"EST01","San Pedro",2025-07-12 02:45:00,24.5,56
"EST01","San Pedro",2025-07-12 03:00:00,24.1,58
"EST01","San Pedro",2025-07-12 03:15:00,23.8,58
"EST01","San Pedro",2025-07-12 03:30:00,20.2,48
"EST01","San Pedro",2025-07-12 03:45:00,25.3,47
"EST01","San Pedro",2025-07-12 04:00:00,27.5,54
"EST01","San Pedro",2025-07-12 04:15:00,28.7,51
"EST01","San Pedro",2025-07-12 04:30:00,25.5,58
"EST01","San Pedro",2025-07-12 04:45:00,24,45
"EST01","San Pedro",2025-07-12 05:00:00,21.2,45
"EST01","San Pedro",2025-07-12 05:15:00,23.5,51
"EST01","San Pedro",2025-07-12 05:30:00,24,52
"EST01","San Pedro",2025-07-12 05:45:00,26.6,45
"EST01","San Pedro",2025-07-12 06:00:00,27.4,45
"EST01","San Pedro",2025-07-12 06:15:00,21.1,49
"EST01","San Pedro",2025-07-12 06:30:00,20.6,52
"EST01","San Pedro",2025-07-12 06:45:00,22.5,43
"EST01","San Pedro",2025-07-12 07:00:00,31.6,50
"EST01","San Pedro",2025-07-12 07:15:00,28.5,57
"EST01","San Pedro",2025-07-12 07:30:00,26.7,53
"EST01","San Pedro",2025-07-12 07:45:00,23.4,49
"EST01","San Pedro",2025-07-12 08:00:00,26.6,57
"EST01","San Pedro",2025-07-12 08:15:00,24.4,44
"EST01","San Pedro",2025-07-12 08:30:00,24.3,67
"EST01","San Pedro",2025-07-12 08:45:00,23.8,57
"EST01","San Pedro",2025-07-12 09:00:00,23.3,62
"EST01","San Pedro",2025-07-12 09:15:00,22.7,59
"EST01","San Pedro",2025-07-12 09:30:00,21.1,59
"EST01","San Pedro",2025-07-12 09:45:00,25.1,58
"EST01","San Pedro",2025-07-12 10:00:00,21.9,56
"EST01","San Pedro",2025-07-12 10:15:00,28.8,65
"EST01","San Pedro",2025-07-12 10:30:00,22.9,60
"EST01","San Pedro",2025-07-12 10:45:00,17.9,63
"EST01","San Pedro",2025-07-12 11:00:00,24.6,63
"EST01","San Pedro",2025-07-12 11:15:00,23.5,59
"EST01","San Pedro",2025-07-12 11:30:00,21,58
"EST01","San Pedro",2025-07-12 11:45:00,17.7,67
"EST01","San Pedro",2025-07-12 12:00:00,17.8,63
"EST01","San Pedro",2025-07-12 12:15:00,18,67
"EST01","San Pedro",2025-07-12 12:30:00,19.4,70
"EST01","San Pedro",2025-07-12 12:45:00,21.3,76
"EST01","San Pedro",2025-07-12 13:00:00,18.1,72
"EST01","San Pedro",2025-07-12 13:15:00,14.9,65
"EST01","San Pedro",2025-07-12 13:30:00,19.9,70
"EST01","San Pedro",2025-07-12 13:45:00,16.2,70
"EST01","San Pedro",2025-07-12 14:00:00,14,69
"EST01","San Pedro",2025-07-12 14:15:00,14.9,78
"EST01","San Pedro",2025-07-12 14:30:00,18.4,76
"EST01","San Pedro",2025-07-12 14:45:00,20.2,71
"EST01","San Pedro",2025-07-12 15:00:00,16.8,75
"EST01","San Pedro",2025-07-12 15:15:00,12.6,69
"EST01","San Pedro",2025-07-12 15:30:00,15.9,69
"EST01","San Pedro",2025-07-12 15:45:00,17.7,78
"EST01","San Pedro",2025-07-12 16:00:00,15.8,81
"EST01","San Pedro",2025-07-12 16:15:00,13.7,75
"EST01","San Pedro",2025-07-12 16:30:00,21.4,84
"EST01","San Pedro",2025-07-12 16:45:00,9.1,85
"EST01","San Pedro",2025-07-12 17:00:00,15.2,80
"EST01","San Pedro",2025-07-12 17:15:00,14.7,80
"EST01","San Pedro",2025-07-12 17:30:00,17.5,89
"EST01","San Pedro",2025-07-12 17:45:00,14.6,79
"EST01","San Pedro",2025-07-12 18:00:00,18,68
"EST01","San Pedro",2025-07-12 18:15:00,10.2,80
"EST01","San Pedro",2025-07-12 18:30:00,18.2,86
"EST01","San Pedro",2025-07-12 18:45:00,12.7,83
"EST01","San Pedro",2025-07-12 19:00:00,13.3,83
"EST01","San Pedro",2025-07-12 19:15:00,15.4,82
"EST01","San Pedro",2025-07-12 19:30:00,17.8,77
"EST01","San Pedro",2025-07-12 19:45:00,17.6,74
"EST01","San Pedro",2025-07-12 20:00:00,17.7,78
"EST01","San Pedro",2025-07-12 20:15:00,20.5,70
"EST01","San Pedro",2025-07-12 20:30:00,14.1,81
"EST01","San Pedro",2025-07-12 20:45:00,13.6,80
"EST01","San Pedro",2025-07-12 21:00:00,15.1,79
"EST01","San Pedro",2025-07-12 21:15:00,16.6,84
"EST01","San Pedro",2025-07-12 21:30:00,16,61
"EST01","San Pedro",2025-07-12 21:45:00,15.7,74
"EST01","San Pedro",2025-07-12 22:00:00,22.3,81
"EST01","San Pedro",2025-07-12 22:15:00,12.7,64
"EST01","San Pedro",2025-07-12 22:30:00,24.7,75
"EST01","San Pedro",2025-07-12 22:45:00,18.6,69
"EST01","San Pedro",2025-07-12 23:00:00,24,78
"EST01","San Pedro",2025-07-12 23:15:00,22.4,62
"EST01","San Pedro",2025-07-12 23:30:00,26.1,71
"EST01","San Pedro",2025-07-12 23:45:00,24,69
"EST01","San Pedro",2025-07-13,20.8,69
"EST01","San Pedro",2025-07-13 00:15:00,15.5,64
"EST01","San Pedro",2025-07-13 00:30:00,22.6,69
"EST01","San Pedro",2025-07-13 00:45:00,23.4,65
"EST01","San Pedro",2025-07-13 01:00:00,22.2,62
"EST01","San Pedro",2025-07-13 01:15:00,18.8,55
"EST01","San Pedro",2025-07-13 01:30:00,20.3,62
"EST01","San Pedro",2025-07-13 01:45:00,20.6,64
"EST01","San Pedro",2025-07-13 02:00:00,20.9,57
"EST01","San Pedro",2025-07-13 02:15:00,24.5,51
"EST01","San Pedro",2025-07-13 02:30:00,24.2,50
"EST01","San Pedro",2025-07-13 02:45:00,23.8,52
"EST01","San Pedro",2025-07-13 03:00:00,19.2,51
"EST01","San Pedro",2025-07-13 03:15:00,19.7,61
"EST01","San Pedro",2025-07-13 03:30:00,23,48
"EST01","San Pedro",2025-07-13 03:45:00,23.5,51
"EST01","San Pedro",2025-07-13 04:00:00,25.8,50
"EST01","San Pedro",2025-07-13 04:15:00,21.3,52
"EST01","San Pedro",2025-07-13 04:30:00,27.7,46
"EST01","San Pedro",2025-07-13 04:45:00,29.6,46
"EST01","San Pedro",2025-07-13 05:00:00,27.9,45
"EST01","San Pedro",2025-07-13 05:15:00,27.7,53
"EST01","San Pedro",2025-07-13 05:30:00,20.6,47
"EST01","San Pedro",2025-07-13 05:45:00,24.1,45
"EST01","San Pedro",2025-07-13 06:00:00,22.8,50
"EST01","San Pedro",2025-07-13 06:15:00,27,55
"EST01","San Pedro",2025-07-13 06:30:00,22.7,43
"EST01","San Pedro",2025-07-13 06:45:00,25,44
"EST01","San Pedro",2025-07-13 07:00:00,23.8,45
"EST01","San Pedro",2025-07-13 07:15:00,24.4,47
"EST01","San Pedro",2025-07-13 07:30:00,24.3,48
"EST01","San Pedro",2025-07-13 07:45:00,25.9,49
"EST01","San Pedro",2025-07-13 08:00:00,22.9,47
"EST01","San Pedro",2025-07-13 08:15:00,22,53
"EST01","San Pedro",2025-07-13 08:30:00,30.9,55
"EST01","San Pedro",2025-07-13 08:45:00,15.7,60
"EST01","San Pedro",2025-07-13 09:00:00,23.1,65
"EST01","San Pedro",2025-07-13 09:15:00,23.8,58
"EST01","San Pedro",2025-07-13 09:30:00,20.2,46
"EST01","San Pedro",2025-07-13 09:45:00,24.4,59
"EST01","San Pedro",2025-07-13 10:00:00,25.4,55
"EST01","San Pedro",2025-07-13 10:15:00,18.4,61
"EST01","San Pedro",2025-07-13 10:30:00,23.1,53
"EST01","San Pedro",2025-07-13 10:45:00,22.1,61
"EST01","San Pedro",2025-07-13 11:00:00,22.5,49
"EST01","San Pedro",2025-07-13 11:15:00,22.2,57
"EST01","San Pedro",2025-07-13 11:30:00,20.4,72
"EST01","San Pedro",2025-07-13 11:45:00,13.8,60
"EST01","San Pedro",2025-07-13 12:00:00,19.2,59
"EST01","San Pedro",2025-07-13 12:15:00,19.1,74
"EST01","San Pedro",2025-07-13 12:30:00,21,63
"EST01","San Pedro",2025-07-13 12:45:00,19,74
"EST01","San Pedro",2025-07-13 13:00:00,12.7,73
"EST01","San Pedro",2025-07-13 13:15:00,20.5,68
"EST01","San Pedro",2025-07-13 13:30:00,11.5,74
"EST01","San Pedro",2025-07-13 13:45:00,17.4,83
"EST01","San Pedro",2025-07-13 14:00:00,20,73
"EST01","San Pedro",2025-07-13 14:15:00,20.7,70
"EST01","San Pedro",2025-07-13 14:30:00,12.8,76
"EST01","San Pedro",2025-07-13 14:45:00,20,71
"EST01","San Pedro",2025-07-13 15:00:00,19.2,77
"EST01","San Pedro",2025-07-13 15:15:00,16.8,84
"EST01","San Pedro",2025-07-13 15:30:00,14.8,76
"EST01","San Pedro",2025-07-13 15:45:00,13.2,79
"EST01","San Pedro",2025-07-13 16:00:00,17.6,79
"EST01","San Pedro",2025-07-13 16:15:00,14.6,81
"EST01","San Pedro",2025-07-13 16:30:00,9.4,78
"EST01","San Pedro",2025-07-13 16:45:00,17.7,79
"EST01","San Pedro",2025-07-13 17:00:00,13.2,84
"EST01","San Pedro",2025-07-13 17:15:00,15.2,73
"EST01","San Pedro",2025-07-13 17:30:00,18.2,74
"EST01","San Pedro",2025-07-13 17:45:00,19.1,90
"EST01","San Pedro",2025-07-13 18:00:00,19.3,91
"EST01","San Pedro",2025-07-13 18:15:00,12.4,79
"EST01","San Pedro",2025-07-13 18:30:00,16.6,79
"EST01","San Pedro",2025-07-13 18:45:00,15.5,80
"EST01","San Pedro",2025-07-13 19:00:00,11.3,67
"EST01","San Pedro",2025-07-13 19:15:00,15.1,76
"EST01","San Pedro",2025-07-13 19:30:00,20.5,82
"EST01","San Pedro",2025-07-13 19:45:00,14.1,93
"EST01","San Pedro",2025-07-13 20:00:00,17.1,77
"EST01","San Pedro",2025-07-13 20:15:00,16,79
"EST01","San Pedro",2025-07-13 20:30:00,16.9,79
"EST01","San Pedro",2025-07-13 20:45:00,12.8,81
"EST01","San Pedro",2025-07-13 21:00:00,11.8,81
"EST01","San Pedro",2025-07-13 21:15:00,16.4,68
"EST01","San Pedro",2025-07-13 21:30:00,16.9,80
"EST01","San Pedro",2025-07-13 21:45:00,18.7,72
"EST01","San Pedro",2025-07-13 22:00:00,17,73
"EST01","San Pedro",2025-07-13 22:15:00,16.7,75
"EST01","San Pedro",2025-07-13 22:30:00,20,69
"EST01","San Pedro",2025-07-13 22:45:00,21.1,70
"EST01","San Pedro",2025-07-13 23:00:00,18.3,69
"EST01","San Pedro",2025-07-13 23:15:00,16.7,74
"EST01","San Pedro",2025-07-13 23:30:00,21.1,65
"EST01","San Pedro",2025-07-13 23:45:00,20.5,62
"EST01","San Pedro",2025-07-14,19.7,63
"EST01","San Pedro",2025-07-14 00:15:00,18.7,64
"EST01","San Pedro",2025-07-14 00:30:00,20.7,55
"EST01","San Pedro",2025-07-14 00:45:00,22.8,65
"EST01","San Pedro",2025-07-14 01:00:00,23.7,62
"EST01","San Pedro",2025-07-14 01:15:00,18.2,61
"EST01","San Pedro",2025-07-14 01:30:00,24,64
"EST01","San Pedro",2025-07-14 01:45:00,24.5,60
"EST01","San Pedro",2025-07-14 02:00:00,17.9,53
"EST01","San Pedro",2025-07-14 02:15:00,16.8,58
"EST01","San Pedro",2025-07-14 02:30:00,21,52
"EST01","San Pedro",2025-07-14 02:45:00,21.9,52
"EST01","San Pedro",2025-07-14 03:00:00,22.4,48
"EST01","San Pedro",2025-07-14 03:15:00,22.6,48
"EST01","San Pedro",2025-07-14 03:30:00,25.3,65
"EST01","San Pedro",2025-07-14 03:45:00,25.6,55
"EST01","San Pedro",2025-07-14 04:00:00,25.8,56
"EST01","San Pedro",2025-07-14 04:15:00,24.6,43
"EST01","San Pedro",2025-07-14 04:30:00,21.8,53
"EST01","San Pedro",2025-07-14 04:45:00,31.4,55
"EST01","San Pedro",2025-07-14 05:00:00,18.6,61
"EST01","San Pedro",2025-07-14 05:15:00,26.8,55
"EST01","San Pedro",2025-07-14 05:30:00,26.8,54
"EST01","San Pedro",2025-07-14 05:45:00,19,53
"EST01","San Pedro",2025-07-14 06:00:00,19.9,50
"EST01","San Pedro",2025-07-14 06:15:00,25.1,55
"EST01","San Pedro",2025-07-14 06:30:00,21.5,54
"EST01","San Pedro",2025-07-14 06:45:00,23.3,45
"EST01","San Pedro",2025-07-14 07:00:00,17.1,54
"EST01","San Pedro",2025-07-14 07:15:00,27.9,50
"EST01","San Pedro",2025-07-14 07:30:00,22.9,52
"EST01","San Pedro",2025-07-14 07:45:00,20.3,46
"EST01","San Pedro",2025-07-14 08:00:00,19.5,48
"EST01","San Pedro",2025-07-14 08:15:00,27.4,52
"EST01","San Pedro",2025-07-14 08:30:00,15.7,59
"EST01","San Pedro",2025-07-14 08:45:00,26.7,57
"EST01","San Pedro",2025-07-14 09:00:00,26.3,50
"EST01","San Pedro",2025-07-14 09:15:00,21.3,63
"EST01","San Pedro",2025-07-14 09:30:00,25.9,54
"EST01","San Pedro",2025-07-14 09:45:00,22,59
"EST01","San Pedro",2025-07-14 10:00:00,21.3,60
"EST01","San Pedro",2025-07-14 10:15:00,24.4,59
"EST01","San Pedro",2025-07-14 10:30:00,18.4,62
"EST01","San Pedro",2025-07-14 10:45:00,17.2,73
"EST01","San Pedro",2025-07-14 11:00:00,21.7,61
"EST01","San Pedro",2025-07-14 11:15:00,21.7,60
"EST01","San Pedro",2025-07-14 11:30:00,25.9,60
"EST01","San Pedro",2025-07-14 11:45:00,17.9,57
"EST01","San Pedro",2025-07-14 12:00:00,23.5,67
"EST01","San Pedro",2025-07-14 12:15:00,17.4,68
"EST01","San Pedro",2025-07-14 12:30:00,20.7,65
"EST01","San Pedro",2025-07-14 12:45:00,17.2,67
"EST01","San Pedro",2025-07-14 13:00:00,17.6,63
"EST01","San Pedro",2025-07-14 13:15:00,15.6,71
"EST01","San Pedro",2025-07-14 13:30:00,22.9,75
"EST01","San Pedro",2025-07-14 13:45:00,22.7,72
"EST01","San Pedro",2025-07-14 14:00:00,19.9,69
"EST01","San Pedro",2025-07-14 14:15:00,14,82
"EST01","San Pedro",2025-07-14 14:30:00,13,77
"EST01","San Pedro",2025-07-14 14:45:00,20.3,75
"EST01","San Pedro",2025-07-14 15:00:00,16.8,73
"EST01","San Pedro",2025-07-14 15:15:00,16,74
"EST01","San Pedro",2025-07-14 15:30:00,16.5,76
"EST01","San Pedro",2025-07-14 15:45:00,13.3,80
"EST01","San Pedro",2025-07-14 16:00:00,14.9,79
"EST01","San Pedro",2025-07-14 16:15:00,16.8,83
"EST01","San Pedro",2025-07-14 16:30:00,15.5,76
"EST01","San Pedro",2025-07-14 16:45:00,15.2,78
"EST01","San Pedro",2025-07-14 17:00:00,12.8,81
"EST01","San Pedro",2025-07-14 17:15:00,15.5,76
"EST01","San Pedro",2025-07-14 17:30:00,14.1,81
"EST01","San Pedro",2025-07-14 17:45:00,15.8,79
